,title,price,link
89,"Lenovo IdeaPad 1 AMD Athlon Silver 7120U 15.6"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Year Warranty/MS Office/Cloud Grey/1.58Kg), 82VG00EQIN  ","28,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EQIN/dp/B0CN18M8CM/ref=sr_1_128?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-128
90,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN  ","23,699",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_14?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCvHmNVXz9Em_zYkXhAxxBeEkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRfpjeGJgDzlnQ493QYrydCA1NlgUxkcWs6oGEWbUJFwgAfEw8IZCnDOVGJiSs6MXXfRhrEeH4UAN4RYHTrWVuEqyX5_7uWaOOmqC52Yla0NpXOyOTnQd66JmOfztxHBD_ABvAABbuOGbH4ju52H4hxs.M3iAD6zYrHk4VJsmA-zlW1wzoGFgUGs5lx4h1MGrr_M&dib_tag=se&keywords=laptop&qid=1720702093&sprefix=laptop%2Caps%2C286&sr=8-14
91,"Lenovo IdeaPad 1 Intel Core Celeron N4020 15"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V700ECIN  ","27,300",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V700ECIN/dp/B0CWRS3XRB/ref=sr_1_129?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-129
92,"Dell 14 Thin & Light Laptop, AMD Ryzen R5-5500U/ 8GB DDR4 2400 MHz/ 512GB/ 14.0"" (35.56cm) FHD Display + Comfort View/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/ 1.48kg  ","34,990",https://amazon.in//Dell-R5-5500U-35-56cm-Spill-Resistant-Keyboard/dp/B0CLH81BGH/ref=sr_1_130?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-130
93,"(Refurbished) Dell Latitude 5490 Business 7th Gen Laptop PC (Intel Core i5-7300U, 8GB Ram, 256GB SSD, Camera, WiFi, Bluetooth) Win 10 Pro  ","17,959",https://amazon.in//Dell-Latitude-Bluetooth-Certified-Refurbished/dp/B07JYT4PZR/ref=sr_1_131?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-131
94,"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-613IN  ","32,990",https://amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-613IN/dp/B0C9JF29FC/ref=sr_1_132?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU&dib_tag=se&keywords=laptop&qid=1720702128&sprefix=laptop%2Caps%2C286&sr=8-132
95,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13420H 14""(35.5cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 82XD003MIN  ","65,989",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzg4NTg2OTE1Mzg5MTkyOjE3MjA3MDIxMjg6c3BfYnRmOjMwMDA2MTE0NDE0NzEzMjo6MDo6&url=%2FLenovo-IdeaPad-13420H-Backlit-82XD003NIN%2Fdp%2FB0C9HTBMLW%2Fref%3Dsr_1_133_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702128%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
96,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam  ","16,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzg4NTg2OTE1Mzg5MTkyOjE3MjA3MDIxMjg6c3BfYnRmOjMwMDI0NDg3Mzk5NzIzMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB00OKAFZHO%2Fref%3Dsr_1_134_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.0_ySaOdTr_6VVJ-u97i135mcN5oSgalvecjJw55gv_3mQ9bKZnOFIbHAmsSJJxXja-aYHaSUMvVAdJRlZry3--2k08ZUmxwylBVtYq-e8R5q9UvazZ74n38yjZJAfwBdyCTNZdoYKuq28PU23hzQ9kEXkwwSX2GW_ekb4RqHi6muHNw59j6WKToerrF4MzkhDZvi1H7B7DluF-7HQZezOj5stHNNVYlO06C8oqK9PEI.oIVefmGepeJXu2RbIotlo1-vEu5Tyqs7VzGFb6IckPU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702128%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
97,"Apple 2023 MacBook Pro (14-inch, M3 chip with 8â€‘core CPU and 10â€‘core GPU, 8GB Unified Memory, 1TB) - Space Grey  ","1,78,499",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg4NTc3ODYxODU5MTkyOjE3MjA3MDIxMzI6c3BfYXRmX25leHQ6MzAwMDg1NDAzMjE4MjMyOjowOjo&url=%2FApple-MacBook-14-inch-10%25E2%2580%2591core-Unified%2Fdp%2FB0CM5R4FP5%2Fref%3Dsr_1_129_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702132%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
98,"HP Pavilion Plus 14 AI-enhanced Laptop, Intel EVO Core Ultra 5 125H,14-inch (35.6 cm) 16GB, 512GB SSD, Intel Arc Graphics, WQXGA, 300 nits, 120Hz, 5MP IR Camera, (Win 11, MSO, Blue, 1.44 kg), ew1082TU  ","84,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg4NTc3ODYxODU5MTkyOjE3MjA3MDIxMzI6c3BfYXRmX25leHQ6MzAwMjMxMzA4NjU2OTMyOjowOjo&url=%2FHP-Pavilion-AI-enhanced-Graphics-ew1082TU%2Fdp%2FB0D4TXZW5R%2Fref%3Dsr_1_130_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702132%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
99,"HP 15s, 11th Gen Intel Core i3 8GB RAM/1TB HDD+256 GB SSD 15.6-inches/39.6 cm FHD Laptop/Windows 11/Intel UHD Graphics/Dual Speakers/Alexa/MSO/Fast Charge/1.75 Kg, 15s-du3614TU  ","47,541",https://amazon.in//HP-15-6-inches-Graphics-Speakers-15s-du3614TU/dp/B0B6F6PM6C/ref=sr_1_131?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-131
100,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor/16GB/1TB SSD/15.6"" (39.62cm) FHD Display/Backlit Keyboard/Platinum Silver/Win 11 + MSO'21/15 Month McAfee/Thin & Light- 1.66kg  ","62,999",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Keyboard/dp/B0CDBNHT9L/ref=sr_1_132?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-132
101,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","38,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_15?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCvHmNVXz9Em_zYkXhAxxBeEkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRfpjeGJgDzlnQ493QYrydCA1NlgUxkcWs6oGEWbUJFwgAfEw8IZCnDOVGJiSs6MXXfRhrEeH4UAN4RYHTrWVuEqyX5_7uWaOOmqC52Yla0NpXOyOTnQd66JmOfztxHBD_ABvAABbuOGbH4ju52H4hxs.M3iAD6zYrHk4VJsmA-zlW1wzoGFgUGs5lx4h1MGrr_M&dib_tag=se&keywords=laptop&qid=1720702093&sprefix=laptop%2Caps%2C286&sr=8-15
102,"(Renewed) HP Chromebook C640 10th Gen Intel Core i5 FHD Thin & Light Touchscreen Laptop (8 GB DDR4 RAM/64GB eMMC SSD + 32 GB MicroSD Card/14"" (35.6 cm) FHD/Chrome OS/WiFi/BT/Webcam/Intel Graphics)  ","17,398",https://amazon.in//Refurbished-HP-Chromebook-Touchscreen-Graphics/dp/B0C58D629M/ref=sr_1_133?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-133
103,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","55,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_134?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-134
104,"Apple 2024 MacBook Air 13â€³ Laptop with M3 chip: 34.46 cm (13.6â€³) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight  ","1,07,990",https://amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX2532GD/ref=sr_1_135?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-135
105,"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray  ","54,990",https://amazon.in//MagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint/dp/B0CXLRP4VJ/ref=sr_1_136?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-136
106,"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light Touchscreen FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC | 14"" (35.6 cm) FHD | Chromebook | WiFi | Bluetooth | Intel Graphics)  ","18,500",https://amazon.in//Refurbished-HP-Touchscreen-Chromebook-Bluetooth/dp/B0CWZSJV9W/ref=sr_1_137?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-137
107,"ZEBRONICS PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6 CM), IPS Display, Ultra Slim, 38.5Wh Large Battery, Windows 11, Silver, 1.76 Kg  ","27,990",https://amazon.in//ZEBRONICS-NBC-Core-11th-1155G7/dp/B0CM3K249P/ref=sr_1_138?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-138
108,"Lenovo IdeaPad Slim 5 AMD Ryzen 7 7730U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD IR Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE0072IN  ","59,190",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg4NTc3ODYxODU5MTkyOjE3MjA3MDIxMzI6c3BfbXRmOjMwMDA1MDQ0ODExNzkzMjo6MDo6&url=%2FLenovo-IdeaPad-35-5cm-Backlit-82XE0072IN%2Fdp%2FB0CFF4S5H1%2Fref%3Dsr_1_139_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702132%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
109,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 14"" (35.5cm) WUXGA-OLED 400Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 Mon Game Pass/Grey/1.4Kg), 83DA0049IN  ","80,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg4NTc3ODYxODU5MTkyOjE3MjA3MDIxMzI6c3BfbXRmOjMwMDI0MDY1NTg1MTczMjo6MDo6&url=%2FLenovo-IdeaPad-WUXGA-OLED-400Nits-83DA0049IN%2Fdp%2FB0CSPG1TJZ%2Fref%3Dsr_1_140_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702132%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
110,"(Renewed) Lenovo ThinkPad T470 intel 6th Gen Core i5 Laptop, 8 GB RAM, 256GB SSD, 14 inch (36.83 cms), Windows 11 (Upgraded), MS Office, Black  ","14,710",https://amazon.in//Renewed-Lenovo-ThinkPad-T470-Upgraded/dp/B09RFWMS47/ref=sr_1_141?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-141
111,"HP Pavilion Plus Laptop AMD RYZEN AI Powered 7-7840U, 14-inch (35.6 cm) OLED, 2.8K UWVA, 16GB RAM, 1TB SSD, Radeon 780M Graphics, B&O, Backlit KB,(Win 11, XBOX Game Pass, Silver, 1.44kg),14-ey0789AU  ","68,700",https://amazon.in//HP-Pavilion-Powered-Graphics-14-ey0789AU/dp/B0CJ2KTSV5/ref=sr_1_142?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.Jr4MXE6i5O6KvupRFmEHJbPQ4kEZqn2J6D3RTE_NodzZFq5R0DRQAqijAFCRVH-0aGHexjAggO5FulPRTJzflpfrtYBhiAIAdhQKBipv6Q4DrsEHNubs_CDMNHsNyf-0L8n1ywUPrA7u6gTynrlGEVrW382x0wuJ9IrpwrafBPDfgWLweXQ-BVAhROmKxy9b9iQF4zWv7GUHN9dCKPN7sJx40tPQGUlB16rctNBPc3A.cBZy6PZc66i_6O4mFzZyEaCVEBo9_Er94ifReF-Mb8A&dib_tag=se&keywords=laptop&qid=1720702132&sprefix=laptop%2Caps%2C286&sr=8-142
112,"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (16GB RAM / 512GB SSD /14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), Black  ","16,901",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR496TBN/ref=sr_1_3?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCvHmNVXz9Em_zYkXhAxxBeEkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRfpjeGJgDzlnQ493QYrydCA1NlgUxkcWs6oGEWbUJFwgAfEw8IZCnDOVGJiSs6MXXfRhrEeH4UAN4RYHTrWVuEqyX5_7uWaOOmqC52Yla0NpXOyOTnQd66JmOfztxHBD_ABvAABbuOGbH4ju52H4hxs.M3iAD6zYrHk4VJsmA-zlW1wzoGFgUGs5lx4h1MGrr_M&dib_tag=se&keywords=laptop&qid=1720702093&sprefix=laptop%2Caps%2C286&sr=8-3
